date,smb,hml,umd,rf,rm,rmrf,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,XS1,XS2,XS3,XS4,XS5,XS6,XS7,XS8,XS9,XS10,XS1_W,XS2_W,XS3_W,XS4_W,XS5_W,XS5_W,XS6_W,XS7_W,XS8_W,XS9_W,XS10_W
1994-12-01,-0.0145956,0.0025192,0.0107459,0.0048032,-0.0003999,-0.0052031,0.0055516,0.0027403,-0.0113359,-0.0057963,-0.006076,-0.0090587,-0.0040421,-0.0053279,-0.0063332,0.007039,0.0007484,-0.0020629,-0.0161391,-0.0105995,-0.0108792,-0.0138619,-0.0088453,-0.0101311,-0.0111364,0.0022358,0.0007484,-0.0020629,-0.0161391,-0.0105995,-0.0108792,-0.0108792,-0.0138619,-0.0088453,-0.0101311,-0.0111364,0.0022358
1995-01-01,0.0060249,-0.0010871,0.0092479,0.0049539,-0.0255675,-0.0305214,-0.028683,-0.0065329,0.0038489,-0.0023779,-0.012732,-0.0038915,-0.0143713,-0.0236025,-0.0237313,-0.0215541,-0.0336369,-0.0114868,-0.001105,-0.0073318,-0.0176859,-0.0088454,-0.0193252,-0.0285564,-0.0286852,-0.026508,-0.0336369,-0.0114868,-0.001105,-0.0073318,-0.0176859,-0.0176859,-0.0088454,-0.0193252,-0.0285564,-0.0286852,-0.026508
1995-02-01,-0.0135097,-0.0080431,-0.0112006,0.0050125,0.0073267,0.0023142,-0.0482603,-0.0492232,-0.024757,-0.0133971,-0.004644,-0.0125145,0.00054,-0.0172001,-0.0031524,0.004051,-0.0532728,-0.0542357,-0.0297695,-0.0184096,-0.0096565,-0.017527,-0.0044725,-0.0222126,-0.0081649,-0.0009615,-0.0532728,-0.0542357,-0.0297695,-0.0184096,-0.0096565,-0.0096565,-0.017527,-0.0044725,-0.0222126,-0.0081649,-0.0009615
1995-03-01,-0.0150894,-0.0106359,-0.0138472,0.0049539,0.0432074,0.0382535,-0.0035807,0.0118975,-0.0061603,-0.0042558,-0.0027655,0.0049218,0.004581,0.0324248,0.0475461,0.0388926,-0.0085346,0.0069436,-0.0111142,-0.0092097,-0.0077194,-3.21e-05,-0.0003729,0.0274709,0.0425922,0.0339387,-0.0085346,0.0069436,-0.0111142,-0.0092097,-0.0077194,-0.0077194,-3.21e-05,-0.0003729,0.0274709,0.0425922,0.0339387
1995-04-01,0.002503,0.0008217,0.0170887,0.005356,0.0292187,0.0238628,0.0059611,0.024014,0.0307249,0.0062902,0.023215,0.0285682,0.0389593,0.032026,0.0288019,0.0251372,0.0006051,0.018658,0.0253689,0.0009342,0.017859,0.0232122,0.0336033,0.02667,0.0234459,0.0197812,0.0006051,0.018658,0.0253689,0.0009342,0.017859,0.017859,0.0232122,0.0336033,0.02667,0.0234459,0.0197812
1995-05-01,0.0104318,0.0071171,0.0005363,0.0049288,0.0381082,0.0331794,0.032632,0.0649391,0.0454124,0.0529286,0.0498181,0.0612246,0.0575128,0.0552344,0.0369405,0.0329164,0.0277032,0.0600103,0.0404836,0.0479998,0.0448893,0.0562958,0.052584,0.0503056,0.0320117,0.0279876,0.0277032,0.0600103,0.0404836,0.0479998,0.0448893,0.0448893,0.0562958,0.052584,0.0503056,0.0320117,0.0279876
1995-06-01,-0.0165692,-0.029799,0.0417687,0.005356,-0.0020978,-0.0074538,0.0019639,-0.0093373,0.0027994,-0.0079025,-0.0101268,0.0073488,-0.0030209,-0.0125629,-0.0085814,0.0044013,-0.0033921,-0.0146933,-0.0025566,-0.0132585,-0.0154828,0.0019928,-0.0083769,-0.0179189,-0.0139374,-0.0009547,-0.0033921,-0.0146933,-0.0025566,-0.0132585,-0.0154828,-0.0154828,0.0019928,-0.0083769,-0.0179189,-0.0139374,-0.0009547
1995-07-01,0.0016165,0.0059509,-0.0004678,0.0053392,0.0512711,0.0459319,0.0377383,0.0509307,0.0247619,0.0233901,0.0290472,0.0534185,0.0397887,0.0522252,0.0754824,0.048053,0.0323991,0.0455915,0.0194227,0.0180509,0.023708,0.0480793,0.0344495,0.046886,0.0701432,0.0427138,0.0323991,0.0455915,0.0194227,0.0180509,0.023708,0.023708,0.0480793,0.0344495,0.046886,0.0701432,0.0427138
1995-08-01,0.0132271,-0.0346774,0.0209362,0.0053141,0.0139971,0.008683,0.0278838,0.0313038,0.0489129,0.0343955,0.079555,0.0314186,0.0419605,0.0272408,0.0193197,0.0126478,0.0225697,0.0259897,0.0435988,0.0290814,0.0742409,0.0261045,0.0366464,0.0219267,0.0140056,0.0073337,0.0225697,0.0259897,0.0435988,0.0290814,0.0742409,0.0742409,0.0261045,0.0366464,0.0219267,0.0140056,0.0073337
1995-09-01,0.0111464,-0.0353252,0.040944,0.0052889,0.0133888,0.0080999,0.0111418,0.0170342,0.0087045,0.0111787,0.0228777,0.0090757,0.0079769,0.0238307,0.0095731,0.0047442,0.0058529,0.0117453,0.0034156,0.0058898,0.0175888,0.0037868,0.002688,0.0185418,0.0042842,-0.0005447,0.0058529,0.0117453,0.0034156,0.0058898,0.0175888,0.0175888,0.0037868,0.002688,0.0185418,0.0042842,-0.0005447
1995-10-01,-0.0045089,-0.0417568,0.0481271,0.0052889,0.0026034,-0.0026856,-0.0153403,0.0046188,-0.0070332,-0.0086516,-0.0082429,0.0127828,-0.0105739,-0.0176359,-0.0077508,-0.0069282,-0.0206292,-0.0006701,-0.0123221,-0.0139405,-0.0135318,0.0074939,-0.0158628,-0.0229248,-0.0130397,-0.0122171,-0.0206292,-0.0006701,-0.0123221,-0.0139405,-0.0135318,-0.0135318,0.0074939,-0.0158628,-0.0229248,-0.0130397,-0.0122171
1995-11-01,-0.0098844,0.006084,0.0246282,0.0051633,0.0340674,0.0289042,-0.0009099,0.0422279,0.0187828,0.0113258,0.0341986,0.0211844,0.0014485,0.0005479,0.0106718,0.0272654,-0.0060732,0.0370646,0.0136195,0.0061625,0.0290353,0.0160211,-0.0037148,-0.0046154,0.0055085,0.0221021,-0.0060732,0.0370646,0.0136195,0.0061625,0.0290353,0.0290353,0.0160211,-0.0037148,-0.0046154,0.0055085,0.0221021
1995-12-01,-0.0062745,0.0061752,0.0001816,0.0050376,0.0129836,0.0079459,0.0127925,0.006485,0.0060941,0.003982,0.0199161,0.0063503,0.0160473,0.0028333,0.0202038,0.017948,0.0077549,0.0014474,0.0010565,-0.0010556,0.0148785,0.0013127,0.0110097,-0.0022043,0.0151662,0.0129104,0.0077549,0.0014474,0.0010565,-0.0010556,0.0148785,0.0148785,0.0013127,0.0110097,-0.0022043,0.0151662,0.0129104
1996-01-01,0.0187441,-0.0057106,0.0095453,0.0048534,0.0244952,0.0196418,0.0037359,0.0137116,0.0198121,0.0197213,0.0250341,0.0295055,0.0344504,0.0450107,0.0258358,0.0181331,-0.0011175,0.0088582,0.0149587,0.0148679,0.0201807,0.0246521,0.029597,0.0401573,0.0209824,0.0132797,-0.0011175,0.0088582,0.0149587,0.0148679,0.0201807,0.0201807,0.0246521,0.029597,0.0401573,0.0209824,0.0132797
1996-02-01,0.0260786,0.0001511,-0.0025608,0.0048115,0.0017014,-0.0031101,-0.0030004,0.0311539,0.0330814,0.0078538,0.025089,0.0258788,0.0257869,0.0282144,0.0234041,-0.0004068,-0.0078119,0.0263424,0.0282699,0.0030423,0.0202775,0.0210673,0.0209754,0.0234029,0.0185926,-0.0052183,-0.0078119,0.0263424,0.0282699,0.0030423,0.0202775,0.0202775,0.0210673,0.0209754,0.0234029,0.0185926,-0.0052183
1996-03-01,0.025317,0.0008214,-0.0054985,0.0047111,0.0089397,0.0042287,0.0504262,0.0304474,0.0019108,0.040684,0.0323818,0.0375781,0.0244496,0.0269265,0.0347909,0.0108533,0.0457151,0.0257363,-0.0028003,0.0359729,0.0276707,0.032867,0.0197385,0.0222154,0.0300798,0.0061422,0.0457151,0.0257363,-0.0028003,0.0359729,0.0276707,0.0276707,0.032867,0.0197385,0.0222154,0.0300798,0.0061422
1996-04-01,0.0350723,-0.0024196,0.0047671,0.0047027,0.0432074,0.0385047,0.0757407,0.0957845,0.0666891,0.0682083,0.0659731,0.0785369,0.0743209,0.0749441,0.0636193,0.0391412,0.071038,0.0910818,0.0619864,0.0635056,0.0612704,0.0738342,0.0696182,0.0702414,0.0589166,0.0344385,0.071038,0.0910818,0.0619864,0.0635056,0.0612704,0.0612704,0.0738342,0.0696182,0.0702414,0.0589166,0.0344385
1996-05-01,0.0222905,-0.0322798,0.0102116,0.0047362,-0.0121259,-0.0168621,0.0640534,0.0460223,0.0364034,0.0309045,0.0273484,0.0212613,0.0185389,-0.0163421,-0.0145867,-0.0199606,0.0593172,0.0412861,0.0316672,0.0261683,0.0226122,0.0165251,0.0138027,-0.0210783,-0.0193229,-0.0246968,0.0593172,0.0412861,0.0316672,0.0261683,0.0226122,0.0226122,0.0165251,0.0138027,-0.0210783,-0.0193229,-0.0246968
1996-06-01,-0.0091993,6.54e-05,0.0187362,0.0045269,-0.0120271,-0.016554,-0.0253432,-0.0049062,-0.0189437,-0.0154506,-0.0238704,-0.0089168,-0.0077033,-0.0107637,-0.018444,-0.0098822,-0.0298701,-0.0094331,-0.0234706,-0.0199775,-0.0283973,-0.0134437,-0.0122302,-0.0152906,-0.0229709,-0.0144091,-0.0298701,-0.0094331,-0.0234706,-0.0199775,-0.0283973,-0.0283973,-0.0134437,-0.0122302,-0.0152906,-0.0229709,-0.0144091
1996-07-01,-0.0289144,0.0134066,-0.0074436,0.004485,-0.0074719,-0.011957,-0.02539,-0.0082616,-0.0027992,-0.0303272,-0.0438322,-0.0299998,-0.0505865,-0.0387091,-0.0260412,-0.0074936,-0.029875,-0.0127466,-0.0072842,-0.0348122,-0.0483172,-0.0344848,-0.0550715,-0.0431941,-0.0305262,-0.0119786,-0.029875,-0.0127466,-0.0072842,-0.0348122,-0.0483172,-0.0483172,-0.0344848,-0.0550715,-0.0431941,-0.0305262,-0.0119786
1996-08-01,-0.0109925,-0.0087852,0.0303477,0.004485,0.0500103,0.0455253,0.0256863,0.0274828,0.0275345,0.0263623,0.0279137,0.0359744,0.0346197,0.0423348,0.0452272,0.0453199,0.0212013,0.0229978,0.0230495,0.0218773,0.0234287,0.0314894,0.0301347,0.0378498,0.0407422,0.0408349,0.0212013,0.0229978,0.0230495,0.0218773,0.0234287,0.0234287,0.0314894,0.0301347,0.0378498,0.0407422,0.0408349
1996-09-01,-0.0100472,-0.0080151,0.0302999,0.0045101,0.0187741,0.0142639,0.005011,0.036066,0.0053613,0.0125721,0.0264915,0.0123073,0.0089435,-0.0014492,0.0119442,0.0150762,0.0005009,0.0315559,0.0008512,0.008062,0.0219814,0.0077972,0.0044334,-0.0059593,0.0074341,0.0105661,0.0005009,0.0315559,0.0008512,0.008062,0.0219814,0.0219814,0.0077972,0.0044334,-0.0059593,0.0074341,0.0105661
1996-10-01,0.0109662,-0.0155661,0.017415,0.0045771,0.0080321,0.003455,0.016663,-0.0151547,0.0042651,-0.0180838,-0.0116568,-0.0038935,0.0075531,0.021545,0.0126861,-0.0019801,0.0120859,-0.0197318,-0.000312,-0.0226609,-0.0162339,-0.0084706,0.002976,0.0169679,0.008109,-0.0065572,0.0120859,-0.0197318,-0.000312,-0.0226609,-0.0162339,-0.0162339,-0.0084706,0.002976,0.0169679,0.008109,-0.0065572
1996-11-01,-0.0231044,0.0203565,-0.0051306,0.0049706,0.0167385,0.0117679,0.001303,-0.0034023,-0.0192198,-0.0143092,0.0078197,0.0155837,0.0032315,-0.0103886,0.0012563,0.0217972,-0.0036676,-0.0083729,-0.0241904,-0.0192798,0.0028491,0.0106131,-0.0017391,-0.0153592,-0.0037143,0.0168266,-0.0036676,-0.0083729,-0.0241904,-0.0192798,0.0028491,0.0028491,0.0106131,-0.0017391,-0.0153592,-0.0037143,0.0168266
1996-12-01,-0.0075191,0.0191452,0.0026544,0.0049958,0.0173488,0.012353,0.014348,0.0262475,-0.0032707,0.0005454,0.0168195,-0.0013949,0.0072063,0.0206188,0.0105487,0.0168298,0.0093522,0.0212517,-0.0082665,-0.0044504,0.0118237,-0.0063907,0.0022105,0.015623,0.0055529,0.011834,0.0093522,0.0212517,-0.0082665,-0.0044504,0.0118237,0.0118237,-0.0063907,0.0022105,0.015623,0.0055529,0.011834
1997-01-01,0.0393071,0.0043012,0.0488566,0.0048115,0.0377968,0.0329853,0.0383609,0.0501847,0.0619692,0.0606842,0.0674927,0.0557468,0.0667888,0.0513784,0.0352875,0.0156066,0.0335494,0.0453732,0.0571577,0.0558727,0.0626812,0.0509353,0.0619773,0.0465669,0.030476,0.0107951,0.0335494,0.0453732,0.0571577,0.0558727,0.0626812,0.0626812,0.0509353,0.0619773,0.0465669,0.030476,0.0107951
1997-02-01,0.0060131,-0.0006747,-0.0161924,0.0047529,0.0117687,0.0070158,0.0547546,0.0414827,0.0397151,0.0368791,0.0098884,0.0245009,0.0172475,0.0190475,0.0073561,0.0074088,0.0500017,0.0367298,0.0349622,0.0321262,0.0051355,0.019748,0.0124946,0.0142946,0.0026032,0.0026559,0.0500017,0.0367298,0.0349622,0.0321262,0.0051355,0.0051355,0.019748,0.0124946,0.0142946,0.0026032,0.0026559
1997-03-01,-0.0232634,0.0087832,-0.009495,0.0048953,0.0026034,-0.0022919,-0.0222021,-0.0219384,-0.0137437,-0.0294944,-0.0239672,-0.0197242,-0.0041252,-0.0061413,-0.0017999,0.0142538,-0.0270974,-0.0268337,-0.018639,-0.0343897,-0.0288625,-0.0246195,-0.0090205,-0.0110366,-0.0066952,0.0093585,-0.0270974,-0.0268337,-0.018639,-0.0343897,-0.0288625,-0.0288625,-0.0246195,-0.0090205,-0.0110366,-0.0066952,0.0093585
1997-04-01,-0.0174697,0.0105926,0.0417476,0.0049706,0.0214263,0.0164557,0.0591555,0.0302572,0.0075944,-0.0031108,0.0071841,7.03e-05,-0.001921,0.0022197,-0.011007,0.0142615,0.0541849,0.0252866,0.0026238,-0.0080814,0.0022135,-0.0049003,-0.0068916,-0.0027509,-0.0159776,0.0092909,0.0541849,0.0252866,0.0026238,-0.0080814,0.0022135,0.0022135,-0.0049003,-0.0068916,-0.0027509,-0.0159776,0.0092909
1997-05-01,-0.0310778,0.026365,0.03388,0.0050376,0.0338607,0.028823,-0.0071315,-0.0011,-0.021894,-0.0084833,-0.0083391,-0.0074946,-0.0001702,-0.0087979,-0.0017677,0.0315392,-0.0121691,-0.0061376,-0.0269316,-0.0135209,-0.0133767,-0.0125322,-0.0052078,-0.0138355,-0.0068053,0.0265016,-0.0121691,-0.0061376,-0.0269316,-0.0135209,-0.0133767,-0.0133767,-0.0125322,-0.0052078,-0.0138355,-0.0068053,0.0265016
1997-06-01,-0.0217617,0.0178887,0.0122855,0.0051968,-0.0038924,-0.0090892,-0.0088836,-0.0027542,-0.0180971,-0.0204161,-0.0220811,-0.0358901,-0.0318244,-0.0198305,-0.0094934,0.0064353,-0.0140804,-0.007951,-0.0232939,-0.0256129,-0.0272779,-0.0410869,-0.0370212,-0.0250273,-0.0146902,0.0012385,-0.0140804,-0.007951,-0.0232939,-0.0256129,-0.0272779,-0.0272779,-0.0410869,-0.0370212,-0.0250273,-0.0146902,0.0012385
1997-07-01,-0.0559682,0.0218824,0.0346954,0.0053727,0.0505355,0.0451627,-0.0153838,-0.0117118,-0.0143882,-0.0068428,-0.003753,-0.0196578,-0.019891,-0.0163163,0.0043273,0.0519892,-0.0207565,-0.0170845,-0.0197609,-0.0122155,-0.0091257,-0.0250305,-0.0252637,-0.021689,-0.0010454,0.0466165,-0.0207565,-0.0170845,-0.0197609,-0.0122155,-0.0091257,-0.0091257,-0.0250305,-0.0252637,-0.021689,-0.0010454,0.0466165
1997-08-01,0.0370056,0.0015724,-0.0256236,0.0055906,-0.003992,-0.0095826,0.0364917,0.0113822,0.0237694,0.0178572,0.0152693,0.0496539,0.0380029,0.0587678,0.0332903,0.0007616,0.0309011,0.0057916,0.0181788,0.0122666,0.0096787,0.0440633,0.0324123,0.0531772,0.0276997,-0.004829,0.0309011,0.0057916,0.0181788,0.0122666,0.0096787,0.0096787,0.0440633,0.0324123,0.0531772,0.0276997,-0.004829
1997-09-01,-0.0180225,-0.0142912,0.0038617,0.0055738,0.0810146,0.0754407,0.0302164,0.0262884,0.0266497,0.0238894,0.0520513,0.0324137,0.0444113,0.032669,0.0483023,0.0696645,0.0246426,0.0207146,0.0210759,0.0183156,0.0464775,0.0268399,0.0388375,0.0270952,0.0427285,0.0640907,0.0246426,0.0207146,0.0210759,0.0183156,0.0464775,0.0464775,0.0268399,0.0388375,0.0270952,0.0427285,0.0640907
1997-10-01,0.0342789,0.0249287,0.0150272,0.0055738,-0.0647113,-0.0702851,0.0352329,-0.0217025,0.0024264,0.0094699,0.0198915,0.0155549,0.0181031,-0.009149,-0.0443585,-0.049501,0.0296591,-0.0272763,-0.0031474,0.0038961,0.0143177,0.0099811,0.0125293,-0.0147228,-0.0499323,-0.0550748,0.0296591,-0.0272763,-0.0031474,0.0038961,0.0143177,0.0143177,0.0099811,0.0125293,-0.0147228,-0.0499323,-0.0550748
1997-11-01,-0.0240811,-0.0087127,-0.0074952,0.0057582,-0.0008996,-0.0066578,-0.0253843,-0.0139356,0.006489,-0.0269645,-0.0181396,-0.017305,-0.0133013,-0.0175899,-0.0070153,0.010537,-0.0311425,-0.0196938,0.0007308,-0.0327227,-0.0238978,-0.0230632,-0.0190595,-0.0233481,-0.0127735,0.0047788,-0.0311425,-0.0196938,0.0007308,-0.0327227,-0.0238978,-0.0238978,-0.0230632,-0.0190595,-0.0233481,-0.0127735,0.0047788
1997-12-01,-0.0166027,-0.0272308,0.0529941,0.0056576,0.0555902,0.0499325,0.0203767,0.0054095,0.0140334,0.0062152,0.025882,0.0243185,0.0137591,0.0171985,0.0161277,0.0415226,0.0147191,-0.0002481,0.0083758,0.0005576,0.0202244,0.0186609,0.0081015,0.0115409,0.0104701,0.035865,0.0147191,-0.0002481,0.0083758,0.0005576,0.0202244,0.0202244,0.0186609,0.0081015,0.0115409,0.0104701,0.035865
1998-01-01,-0.0408502,-0.0223456,0.1133065,0.0054397,0.0527439,0.0473042,0.0049221,0.0248626,0.0231598,0.0274101,0.0259366,0.026042,0.02063,0.0279392,-0.0010971,0.0524303,-0.0005176,0.0194229,0.0177201,0.0219704,0.0204969,0.0206023,0.0151903,0.0224995,-0.0065368,0.0469906,-0.0005176,0.0194229,0.0177201,0.0219704,0.0204969,0.0204969,0.0206023,0.0151903,0.0224995,-0.0065368,0.0469906
1998-02-01,0.0079959,-0.016233,-0.0126206,0.0055822,0.0593971,0.0538149,0.0676337,0.042616,0.06275,0.0581999,0.0355878,0.0522492,0.0448213,0.0376142,0.0682299,0.0520351,0.0620515,0.0370338,0.0571678,0.0526177,0.0300056,0.046667,0.0392391,0.032032,0.0626477,0.0464529,0.0620515,0.0370338,0.0571678,0.0526177,0.0300056,0.0300056,0.046667,0.0392391,0.032032,0.0626477,0.0464529
1998-03-01,0.0187001,0.0213336,0.0015689,0.0055906,0.0426859,0.0370954,0.0223855,0.0577108,0.0557597,0.0582451,0.04786,0.0758431,0.0697724,0.074716,0.0620096,0.0448054,0.0167949,0.0521202,0.0501691,0.0526545,0.0422694,0.0702525,0.0641818,0.0691254,0.056419,0.0392148,0.0167949,0.0521202,0.0501691,0.0526545,0.0422694,0.0422694,0.0702525,0.0641818,0.0691254,0.056419,0.0392148
1998-04-01,0.0079369,0.0028036,-0.0150336,0.0056576,0.0047111,-0.0009465,0.0011996,-0.0052624,0.0134675,0.0234489,0.0128946,0.0073866,0.0093578,0.0067026,0.0260518,0.0139728,-0.004458,-0.01092,0.0078099,0.0177913,0.007237,0.001729,0.0037002,0.001045,0.0203942,0.0083152,-0.004458,-0.01092,0.0078099,0.0177913,0.007237,0.007237,0.001729,0.0037002,0.001045,0.0203942,0.0083152
1998-05-01,0.0489057,-0.0061565,0.0148638,0.0056744,0.0063199,0.0006455,0.0597076,0.0915735,0.0995857,0.0767454,0.0655252,0.0687746,0.0598127,0.0460617,0.0527348,0.0008714,0.0540332,0.0858991,0.0939113,0.071071,0.0598508,0.0631002,0.0541383,0.0403873,0.0470604,-0.004803,0.0540332,0.0858991,0.0939113,0.071071,0.0598508,0.0598508,0.0631002,0.0541383,0.0403873,0.0470604,-0.004803
1998-06-01,-0.0615137,-0.0041999,0.0495941,0.0059342,-0.0188206,-0.0247548,-0.0220887,-0.0229046,-0.0342891,-0.0544315,-0.0397111,-0.0439088,-0.0617677,-0.0511519,-0.069475,0.0040106,-0.0280229,-0.0288388,-0.0402233,-0.0603657,-0.0456453,-0.049843,-0.0677019,-0.0570861,-0.0754092,-0.0019236,-0.0280229,-0.0288388,-0.0402233,-0.0603657,-0.0456453,-0.0456453,-0.049843,-0.0677019,-0.0570861,-0.0754092,-0.0019236
1998-07-01,-0.0357538,-0.0397334,0.0636447,0.0058839,-0.0023971,-0.008281,-0.028376,-0.054414,-0.0506229,-0.060629,-0.0662626,-0.0582772,-0.0575526,-0.0537502,-0.0226801,0.0015291,-0.0342599,-0.0602979,-0.0565068,-0.0665129,-0.0721465,-0.0641611,-0.0634365,-0.0596341,-0.028564,-0.0043548,-0.0342599,-0.0602979,-0.0565068,-0.0665129,-0.0721465,-0.0721465,-0.0641611,-0.0634365,-0.0596341,-0.028564,-0.0043548
1998-08-01,-0.047101,-0.0046746,0.0040282,0.005842,-0.1038075,-0.1096495,-0.0457786,-0.084381,-0.1041593,-0.1004721,-0.1092071,-0.1049296,-0.1230417,-0.1393804,-0.1469956,-0.0882205,-0.0516206,-0.090223,-0.1100013,-0.1063141,-0.1150491,-0.1107716,-0.1288837,-0.1452224,-0.1528376,-0.0940625,-0.0516206,-0.090223,-0.1100013,-0.1063141,-0.1150491,-0.1150491,-0.1107716,-0.1288837,-0.1452224,-0.1528376,-0.0940625
1998-09-01,-0.0474867,0.0532143,-0.0418846,0.0054649,-0.0369982,-0.0424631,-0.0559188,-0.0538925,-0.0480614,-0.0477001,-0.0860767,-0.0621145,-0.0470666,-0.0946939,-0.0744194,-0.0175394,-0.0613837,-0.0593574,-0.0535263,-0.053165,-0.0915416,-0.0675794,-0.0525315,-0.1001588,-0.0798843,-0.0230043,-0.0613837,-0.0593574,-0.0535263,-0.053165,-0.0915416,-0.0915416,-0.0675794,-0.0525315,-0.1001588,-0.0798843,-0.0230043
1998-10-01,-0.0317043,-0.0182822,-0.0495461,0.0053057,0.0697233,0.0644176,-0.0303059,0.0020231,-0.0462496,-0.0213953,0.0139577,-0.0138806,0.0006565,0.0234524,0.0772253,0.0555562,-0.0356116,-0.0032826,-0.0515553,-0.026701,0.008652,-0.0191863,-0.0046492,0.0181467,0.0719196,0.0502505,-0.0356116,-0.0032826,-0.0515553,-0.026701,0.008652,0.008652,-0.0191863,-0.0046492,0.0181467,0.0719196,0.0502505
1998-11-01,-0.0125685,-0.0036135,0.0381072,0.0050544,0.0505355,0.0454811,0.0144717,0.0238113,-0.0048509,0.0203179,-0.0156498,0.025536,0.0561078,0.0272488,0.0196219,0.0456877,0.0094173,0.0187569,-0.0099053,0.0152635,-0.0207042,0.0204816,0.0510534,0.0221944,0.0145675,0.0406333,0.0094173,0.0187569,-0.0099053,0.0152635,-0.0207042,-0.0207042,0.0204816,0.0510534,0.0221944,0.0145675,0.0406333
1998-12-01,-0.0085316,-0.0667689,0.0551556,0.0045436,0.0191816,0.014638,0.0122224,0.0065406,-0.0065828,-0.0078361,0.0125385,0.0034021,0.0253973,0.0054006,-0.0240349,0.0244075,0.0076788,0.001997,-0.0111264,-0.0123797,0.0079949,-0.0011415,0.0208537,0.000857,-0.0285785,0.0198639,0.0076788,0.001997,-0.0111264,-0.0123797,0.0079949,0.0079949,-0.0011415,0.0208537,0.000857,-0.0285785,0.0198639
1999-01-01,0.0188208,-0.0422363,0.0435723,0.0042758,0.0086371,0.0043613,0.0079471,0.0759676,0.0400425,0.0524708,0.056201,0.0200467,0.0386527,0.0401288,0.0271927,0.0182218,0.0036713,0.0716918,0.0357667,0.048195,0.0519252,0.0157709,0.0343769,0.035853,0.0229169,0.013946,0.0036713,0.0716918,0.0357667,0.048195,0.0519252,0.0519252,0.0157709,0.0343769,0.035853,0.0229169,0.013946
1999-02-01,0.031862,0.0173175,-0.0699194,0.0040833,0.0496954,0.0456121,0.0121906,0.0398108,0.0226586,0.0574621,0.0620033,0.0858296,0.0768901,0.0656112,0.0741544,0.0268854,0.0081073,0.0357275,0.0185753,0.0533788,0.05792,0.0817463,0.0728068,0.0615279,0.0700711,0.0228021,0.0081073,0.0357275,0.0185753,0.0533788,0.05792,0.05792,0.0817463,0.0728068,0.0615279,0.0700711,0.0228021
1999-03-01,0.0485012,0.0030917,-0.0534305,0.0039913,0.0308668,0.0268755,0.0307155,0.0499995,0.0800139,0.0509201,0.0571407,0.0468486,0.0418877,0.077145,0.0555574,0.0142527,0.0267242,0.0460082,0.0760226,0.0469288,0.0531494,0.0428573,0.0378964,0.0731537,0.0515661,0.0102614,0.0267242,0.0460082,0.0760226,0.0469288,0.0531494,0.0531494,0.0428573,0.0378964,0.0731537,0.0515661,0.0102614
1999-04-01,0.0354017,0.1121764,-0.0982789,0.0039996,0.0484365,0.0444368,0.0652252,0.0879362,0.0714672,0.0867838,0.0675252,0.0771379,0.06342,0.0769399,0.0882447,0.0243816,0.0612256,0.0839366,0.0674676,0.0827842,0.0635256,0.0731383,0.0594204,0.0729403,0.0842451,0.020382,0.0612256,0.0839366,0.0674676,0.0827842,0.0635256,0.0635256,0.0731383,0.0594204,0.0729403,0.0842451,0.020382
1999-05-01,0.0116899,0.0048815,0.0154824,0.0040247,-0.0443848,-0.0484096,0.0114988,0.0229135,-0.0049197,-0.008226,-0.0077404,0.0162454,-0.0061567,-0.0249199,-0.0142828,-0.035825,0.0074741,0.0188888,-0.0089444,-0.0122507,-0.0117651,0.0122207,-0.0101814,-0.0289446,-0.0183075,-0.0398497,0.0074741,0.0188888,-0.0089444,-0.0122507,-0.0117651,-0.0117651,0.0122207,-0.0101814,-0.0289446,-0.0183075,-0.0398497
1999-06-01,0.0070016,0.0072917,0.005095,0.0038407,0.0214263,0.0175856,0.034424,0.0712482,0.0537402,0.0548877,0.0360738,0.0479905,0.0317747,0.0328013,0.0483084,0.0232409,0.0305833,0.0674075,0.0498995,0.051047,0.0322331,0.0441498,0.027934,0.0289606,0.0444677,0.0194002,0.0305833,0.0674075,0.0498995,0.051047,0.0322331,0.0322331,0.0441498,0.027934,0.0289606,0.0444677,0.0194002
1999-07-01,0.0609033,-0.0237914,0.0164755,0.0039578,-0.0063796,-0.0103374,0.0330314,0.0426587,0.033564,0.0545364,0.0375758,0.0251997,0.058583,0.0339155,0.0248993,-0.00629,0.0290736,0.0387009,0.0296062,0.0505786,0.033618,0.0212419,0.0546252,0.0299577,0.0209415,-0.0102478,0.0290736,0.0387009,0.0296062,0.0505786,0.033618,0.033618,0.0212419,0.0546252,0.0299577,0.0209415,-0.0102478
1999-08-01,0.0225966,0.0135793,-0.0227069,0.0039494,0.0088388,0.0048894,0.0352932,0.0775218,0.0467892,0.0505482,0.0409623,0.0403427,0.0289859,0.0399854,0.0051213,0.002395,0.0313438,0.0735724,0.0428398,0.0465988,0.0370129,0.0363933,0.0250365,0.036036,0.0011719,-0.0015544,0.0313438,0.0735724,0.0428398,0.0465988,0.0370129,0.0370129,0.0363933,0.0250365,0.036036,0.0011719,-0.0015544
